,,,CH2 T,CH2 V
,,,-0.081600000000,-0.01360
,,,-0.081400000000,-0.01360
,,,-0.081200000000,-0.01440
,,,-0.081000000000,-0.01440
,,,-0.080800000000,-0.01360
,,,-0.080600000000,-0.01360
,,,-0.080400000000,-0.01440
,,,-0.080200000000,-0.01440
,,,-0.080000000000,-0.01440
,,,-0.079800000000,-0.01440
,,,-0.079600000000,-0.01440
,,,-0.079400000000,-0.01520
,,,-0.079200000000,-0.01600
,,,-0.079000000000,-0.01520
,,,-0.078800000000,-0.01520
,,,-0.078600000000,-0.01520
,,,-0.078400000000,-0.01520
,,,-0.078200000000,-0.01600
,,,-0.078000000000,-0.01680
,,,-0.077800000000,-0.01600
,,,-0.077600000000,-0.01520
,,,-0.077400000000,-0.01520
,,,-0.077200000000,-0.01680
,,,-0.077000000000,-0.01600
,,,-0.076800000000,-0.01600
,,,-0.076600000000,-0.01600
,,,-0.076400000000,-0.01680
,,,-0.076200000000,-0.01680
,,,-0.076000000000,-0.01600
,,,-0.075800000000,-0.01600
,,,-0.075600000000,-0.01680
,,,-0.075400000000,-0.01760
,,,-0.075200000000,-0.01680
,,,-0.075000000000,-0.01600
,,,-0.074800000000,-0.01680
,,,-0.074600000000,-0.01760
,,,-0.074400000000,-0.01680
,,,-0.074200000000,-0.01760
,,,-0.074000000000,-0.01760
,,,-0.073800000000,-0.01680
,,,-0.073600000000,-0.01760
,,,-0.073400000000,-0.01760
,,,-0.073200000000,-0.01680
,,,-0.073000000000,-0.01760
,,,-0.072800000000,-0.01680
,,,-0.072600000000,-0.01840
,,,-0.072400000000,-0.01680
,,,-0.072200000000,-0.01760
,,,-0.072000000000,-0.01760
,,,-0.071800000000,-0.01760
,,,-0.071600000000,-0.01760
,,,-0.071400000000,-0.01760
,,,-0.071200000000,-0.01760
,,,-0.071000000000,-0.01760
,,,-0.070800000000,-0.01760
,,,-0.070600000000,-0.01760
,,,-0.070400000000,-0.01680
,,,-0.070200000000,-0.01840
,,,-0.070000000000,-0.01760
,,,-0.069800000000,-0.01840
,,,-0.069600000000,-0.01760
,,,-0.069400000000,-0.01840
,,,-0.069200000000,-0.01840
,,,-0.069000000000,-0.01840
,,,-0.068800000000,-0.01760
,,,-0.068600000000,-0.01760
,,,-0.068400000000,-0.01760
,,,-0.068200000000,-0.01760
,,,-0.068000000000,-0.01760
,,,-0.067800000000,-0.01760
,,,-0.067600000000,-0.01760
,,,-0.067400000000,-0.01760
,,,-0.067200000000,-0.01680
,,,-0.067000000000,-0.01760
,,,-0.066800000000,-0.01760
,,,-0.066600000000,-0.01680
,,,-0.066400000000,-0.01760
,,,-0.066200000000,-0.01760
,,,-0.066000000000,-0.01760
,,,-0.065800000000,-0.01840
,,,-0.065600000000,-0.01760
,,,-0.065400000000,-0.01760
,,,-0.065200000000,-0.01680
,,,-0.065000000000,-0.01600
,,,-0.064800000000,-0.01680
,,,-0.064600000000,-0.01760
,,,-0.064400000000,-0.01680
,,,-0.064200000000,-0.01680
,,,-0.064000000000,-0.01600
,,,-0.063800000000,-0.01680
,,,-0.063600000000,-0.01680
,,,-0.063400000000,-0.01680
,,,-0.063200000000,-0.01680
,,,-0.063000000000,-0.01600
,,,-0.062800000000,-0.01600
,,,-0.062600000000,-0.01520
,,,-0.062400000000,-0.01520
,,,-0.062200000000,-0.01680
,,,-0.062000000000,-0.01600
,,,-0.061800000000,-0.01600
,,,-0.061600000000,-0.01600
,,,-0.061400000000,-0.01600
,,,-0.061200000000,-0.01520
,,,-0.061000000000,-0.01440
,,,-0.060800000000,-0.01520
,,,-0.060600000000,-0.01520
,,,-0.060400000000,-0.01440
,,,-0.060200000000,-0.01520
,,,-0.060000000000,-0.01440
,,,-0.059800000000,-0.01440
,,,-0.059600000000,-0.01440
,,,-0.059400000000,-0.01440
,,,-0.059200000000,-0.01440
,,,-0.059000000000,-0.01520
,,,-0.058800000000,-0.01360
,,,-0.058600000000,-0.01360
,,,-0.058400000000,-0.01360
,,,-0.058200000000,-0.01360
,,,-0.058000000000,-0.01280
,,,-0.057800000000,-0.01280
,,,-0.057600000000,-0.01200
,,,-0.057400000000,-0.01360
,,,-0.057200000000,-0.01280
,,,-0.057000000000,-0.01200
,,,-0.056800000000,-0.01200
,,,-0.056600000000,-0.01280
,,,-0.056400000000,-0.01200
,,,-0.056200000000,-0.01280
,,,-0.056000000000,-0.01120
,,,-0.055800000000,-0.01040
,,,-0.055600000000,-0.01120
,,,-0.055400000000,-0.01040
,,,-0.055200000000,-0.01040
,,,-0.055000000000,-0.00960
,,,-0.054800000000,-0.01120
,,,-0.054600000000,-0.00960
,,,-0.054400000000,-0.01040
,,,-0.054200000000,-0.00880
,,,-0.054000000000,-0.00800
,,,-0.053800000000,-0.00880
,,,-0.053600000000,-0.00960
,,,-0.053400000000,-0.00960
,,,-0.053200000000,-0.00800
,,,-0.053000000000,-0.00880
,,,-0.052800000000,-0.00800
,,,-0.052600000000,-0.00800
,,,-0.052400000000,-0.00800
,,,-0.052200000000,-0.00720
,,,-0.052000000000,-0.00800
,,,-0.051800000000,-0.00640
,,,-0.051600000000,-0.00640
,,,-0.051400000000,-0.00640
,,,-0.051200000000,-0.00640
,,,-0.051000000000,-0.00560
,,,-0.050800000000,-0.00640
,,,-0.050600000000,-0.00560
,,,-0.050400000000,-0.00560
,,,-0.050200000000,-0.00480
,,,-0.050000000000,-0.00400
,,,-0.049800000000,-0.00480
,,,-0.049600000000,-0.00400
,,,-0.049400000000,-0.00320
,,,-0.049200000000,-0.00320
,,,-0.049000000000,-0.00320
,,,-0.048800000000,-0.00320
,,,-0.048600000000,-0.00240
,,,-0.048400000000,-0.00240
,,,-0.048200000000,-0.00160
,,,-0.048000000000,-0.00160
,,,-0.047800000000,-0.00160
,,,-0.047600000000,-0.00240
,,,-0.047400000000,-0.00080
,,,-0.047200000000,-0.00080
,,,-0.047000000000,0.00000
,,,-0.046800000000,-0.00080
,,,-0.046600000000,-0.00080
,,,-0.046400000000,0.00080
,,,-0.046200000000,0.00080
,,,-0.046000000000,0.00000
,,,-0.045800000000,0.00160
,,,-0.045600000000,0.00160
,,,-0.045400000000,0.00240
,,,-0.045200000000,0.00160
,,,-0.045000000000,0.00240
,,,-0.044800000000,0.00240
,,,-0.044600000000,0.00240
,,,-0.044400000000,0.00240
,,,-0.044200000000,0.00240
,,,-0.044000000000,0.00320
,,,-0.043800000000,0.00320
,,,-0.043600000000,0.00320
,,,-0.043400000000,0.00400
,,,-0.043200000000,0.00400
,,,-0.043000000000,0.00400
,,,-0.042800000000,0.00480
,,,-0.042600000000,0.00400
,,,-0.042400000000,0.00560
,,,-0.042200000000,0.00560
,,,-0.042000000000,0.00560
,,,-0.041800000000,0.00640
,,,-0.041600000000,0.00560
,,,-0.041400000000,0.00560
,,,-0.041200000000,0.00640
,,,-0.041000000000,0.00560
,,,-0.040800000000,0.00720
,,,-0.040600000000,0.00640
,,,-0.040400000000,0.00800
,,,-0.040200000000,0.00720
,,,-0.040000000000,0.00720
,,,-0.039800000000,0.00800
,,,-0.039600000000,0.00800
,,,-0.039400000000,0.00800
,,,-0.039200000000,0.00800
,,,-0.039000000000,0.00800
,,,-0.038800000000,0.00880
,,,-0.038600000000,0.00960
,,,-0.038400000000,0.01040
,,,-0.038200000000,0.00880
,,,-0.038000000000,0.00960
,,,-0.037800000000,0.01040
,,,-0.037600000000,0.01040
,,,-0.037400000000,0.01040
,,,-0.037200000000,0.00960
,,,-0.037000000000,0.01040
,,,-0.036800000000,0.01040
,,,-0.036600000000,0.01120
,,,-0.036400000000,0.01120
,,,-0.036200000000,0.01200
,,,-0.036000000000,0.01200
,,,-0.035800000000,0.01280
,,,-0.035600000000,0.01200
,,,-0.035400000000,0.01280
,,,-0.035200000000,0.01200
,,,-0.035000000000,0.01360
,,,-0.034800000000,0.01360
,,,-0.034600000000,0.01360
,,,-0.034400000000,0.01360
,,,-0.034200000000,0.01360
,,,-0.034000000000,0.01440
,,,-0.033800000000,0.01440
,,,-0.033600000000,0.01440
,,,-0.033400000000,0.01520
,,,-0.033200000000,0.01360
,,,-0.033000000000,0.01520
,,,-0.032800000000,0.01520
,,,-0.032600000000,0.01520
,,,-0.032400000000,0.01520
,,,-0.032200000000,0.01520
,,,-0.032000000000,0.01600
,,,-0.031800000000,0.01520
,,,-0.031600000000,0.01520
,,,-0.031400000000,0.01600
,,,-0.031200000000,0.01600
,,,-0.031000000000,0.01600
,,,-0.030800000000,0.01600
,,,-0.030600000000,0.01600
,,,-0.030400000000,0.01600
,,,-0.030200000000,0.01680
,,,-0.030000000000,0.01760
,,,-0.029800000000,0.01760
,,,-0.029600000000,0.01760
,,,-0.029400000000,0.01760
,,,-0.029200000000,0.01760
,,,-0.029000000000,0.01760
,,,-0.028800000000,0.01760
,,,-0.028600000000,0.01760
,,,-0.028400000000,0.01760
,,,-0.028200000000,0.01760
,,,-0.028000000000,0.01760
,,,-0.027800000000,0.01840
,,,-0.027600000000,0.01840
,,,-0.027400000000,0.01680
,,,-0.027200000000,0.01760
,,,-0.027000000000,0.01760
,,,-0.026800000000,0.01840
,,,-0.026600000000,0.01840
,,,-0.026400000000,0.01840
,,,-0.026200000000,0.01840
,,,-0.026000000000,0.01840
,,,-0.025800000000,0.01760
,,,-0.025600000000,0.01760
,,,-0.025400000000,0.01920
,,,-0.025200000000,0.01840
,,,-0.025000000000,0.01920
,,,-0.024800000000,0.01840
,,,-0.024600000000,0.01920
,,,-0.024400000000,0.01760
,,,-0.024200000000,0.01840
,,,-0.024000000000,0.01840
,,,-0.023800000000,0.01920
,,,-0.023600000000,0.01920
,,,-0.023400000000,0.01840
,,,-0.023200000000,0.01920
,,,-0.023000000000,0.01840
,,,-0.022800000000,0.01840
,,,-0.022600000000,0.01920
,,,-0.022400000000,0.01920
,,,-0.022200000000,0.01840
,,,-0.022000000000,0.01920
,,,-0.021800000000,0.01920
,,,-0.021600000000,0.01840
,,,-0.021400000000,0.01840
,,,-0.021200000000,0.01920
,,,-0.021000000000,0.01920
,,,-0.020800000000,0.01920
,,,-0.020600000000,0.01920
,,,-0.020400000000,0.01920
,,,-0.020200000000,0.01920
,,,-0.020000000000,0.01840
,,,-0.019800000000,0.01920
,,,-0.019600000000,0.01920
,,,-0.019400000000,0.01840
,,,-0.019200000000,0.01920
,,,-0.019000000000,0.01920
,,,-0.018800000000,0.01920
,,,-0.018600000000,0.01840
,,,-0.018400000000,0.01840
,,,-0.018200000000,0.02000
,,,-0.018000000000,0.01840
,,,-0.017800000000,0.01920
,,,-0.017600000000,0.01840
,,,-0.017400000000,0.01840
,,,-0.017200000000,0.01920
,,,-0.017000000000,0.01840
,,,-0.016800000000,0.01840
,,,-0.016600000000,0.01920
,,,-0.016400000000,0.01920
,,,-0.016200000000,0.01920
,,,-0.016000000000,0.01840
,,,-0.015800000000,0.01840
,,,-0.015600000000,0.01840
,,,-0.015400000000,0.01840
,,,-0.015200000000,0.01760
,,,-0.015000000000,0.01760
,,,-0.014800000000,0.01760
,,,-0.014600000000,0.01680
,,,-0.014400000000,0.01840
,,,-0.014200000000,0.01680
,,,-0.014000000000,0.01680
,,,-0.013800000000,0.01760
,,,-0.013600000000,0.01680
,,,-0.013400000000,0.01600
,,,-0.013200000000,0.01680
,,,-0.013000000000,0.01600
,,,-0.012800000000,0.01680
,,,-0.012600000000,0.01680
,,,-0.012400000000,0.01600
,,,-0.012200000000,0.01520
,,,-0.012000000000,0.01520
,,,-0.011800000000,0.01520
,,,-0.011600000000,0.01600
,,,-0.011400000000,0.01600
,,,-0.011200000000,0.01440
,,,-0.011000000000,0.01440
,,,-0.010800000000,0.01440
,,,-0.010600000000,0.01360
,,,-0.010400000000,0.01440
,,,-0.010200000000,0.01280
,,,-0.010000000000,0.01440
,,,-0.009800000000,0.01440
,,,-0.009600000000,0.01440
,,,-0.009400000000,0.01280
,,,-0.009200000000,0.01280
,,,-0.009000000000,0.01360
,,,-0.008800000000,0.01440
,,,-0.008600000000,0.01200
,,,-0.008400000000,0.01360
,,,-0.008200000000,0.01280
,,,-0.008000000000,0.01200
,,,-0.007800000000,0.01120
,,,-0.007600000000,0.01200
,,,-0.007400000000,0.01200
,,,-0.007200000000,0.01040
,,,-0.007000000000,0.01200
,,,-0.006800000000,0.01120
,,,-0.006600000000,0.01120
,,,-0.006400000000,0.01120
,,,-0.006200000000,0.01120
,,,-0.006000000000,0.01200
,,,-0.005800000000,0.00960
,,,-0.005600000000,0.01040
,,,-0.005400000000,0.00960
,,,-0.005200000000,0.00960
,,,-0.005000000000,0.00880
,,,-0.004800000000,0.00960
,,,-0.004600000000,0.00960
,,,-0.004400000000,0.00800
,,,-0.004200000000,0.00880
,,,-0.004000000000,0.00880
,,,-0.003800000000,0.00880
,,,-0.003600000000,0.00800
,,,-0.003400000000,0.00800
,,,-0.003200000000,0.00720
,,,-0.003000000000,0.00800
,,,-0.002800000000,0.00800
,,,-0.002600000000,0.00720
,,,-0.002400000000,0.00640
,,,-0.002200000000,0.00720
,,,-0.002000000000,0.00640
,,,-0.001800000000,0.00560
,,,-0.001600000000,0.00560
,,,-0.001400000000,0.00560
,,,-0.001200000000,0.00640
,,,-0.001000000000,0.00560
,,,-0.000800000000,0.00480
,,,-0.000600000000,0.00480
,,,-0.000400000000,0.00480
,,,-0.000200000000,0.00400
,,,-0.000000000000,0.00320
,,,0.000200000000,0.00480
,,,0.000400000000,0.00320
,,,0.000600000000,0.00320
,,,0.000800000000,0.00400
,,,0.001000000000,0.00400
,,,0.001200000000,0.00240
,,,0.001400000000,0.00240
,,,0.001600000000,0.00240
,,,0.001800000000,0.00240
,,,0.002000000000,0.00080
,,,0.002200000000,0.00240
,,,0.002400000000,0.00160
,,,0.002600000000,0.00160
,,,0.002800000000,0.00160
,,,0.003000000000,0.00000
,,,0.003200000000,-0.00080
,,,0.003400000000,-0.00080
,,,0.003600000000,0.00000
,,,0.003800000000,-0.00080
,,,0.004000000000,0.00000
,,,0.004200000000,-0.00080
,,,0.004400000000,-0.00080
,,,0.004600000000,-0.00080
,,,0.004800000000,-0.00160
,,,0.005000000000,-0.00240
,,,0.005200000000,-0.00160
,,,0.005400000000,-0.00160
,,,0.005600000000,-0.00320
,,,0.005800000000,-0.00240
,,,0.006000000000,-0.00320
,,,0.006200000000,-0.00320
,,,0.006400000000,-0.00240
,,,0.006600000000,-0.00320
,,,0.006800000000,-0.00320
,,,0.007000000000,-0.00320
,,,0.007200000000,-0.00320
,,,0.007400000000,-0.00400
,,,0.007600000000,-0.00400
,,,0.007800000000,-0.00400
,,,0.008000000000,-0.00480
,,,0.008200000000,-0.00560
,,,0.008400000000,-0.00480
,,,0.008600000000,-0.00560
,,,0.008800000000,-0.00480
,,,0.009000000000,-0.00480
,,,0.009200000000,-0.00560
,,,0.009400000000,-0.00560
,,,0.009600000000,-0.00560
,,,0.009800000000,-0.00640
,,,0.010000000000,-0.00640
,,,0.010200000000,-0.00640
,,,0.010400000000,-0.00560
,,,0.010600000000,-0.00640
,,,0.010800000000,-0.00640
,,,0.011000000000,-0.00720
,,,0.011200000000,-0.00720
,,,0.011400000000,-0.00720
,,,0.011600000000,-0.00720
,,,0.011800000000,-0.00800
,,,0.012000000000,-0.00800
,,,0.012200000000,-0.00720
,,,0.012400000000,-0.00800
,,,0.012600000000,-0.00880
,,,0.012800000000,-0.00880
,,,0.013000000000,-0.00880
,,,0.013200000000,-0.00960
,,,0.013400000000,-0.00880
,,,0.013600000000,-0.00960
,,,0.013800000000,-0.01040
,,,0.014000000000,-0.00960
,,,0.014200000000,-0.00960
,,,0.014400000000,-0.01040
,,,0.014600000000,-0.01040
,,,0.014800000000,-0.01040
,,,0.015000000000,-0.01120
,,,0.015200000000,-0.01040
,,,0.015400000000,-0.01120
,,,0.015600000000,-0.01120
,,,0.015800000000,-0.01200
,,,0.016000000000,-0.01200
,,,0.016200000000,-0.01200
,,,0.016400000000,-0.01200
,,,0.016600000000,-0.01120
,,,0.016800000000,-0.01200
,,,0.017000000000,-0.01280
,,,0.017200000000,-0.01200
,,,0.017400000000,-0.01280
,,,0.017600000000,-0.01280
,,,0.017800000000,-0.01360
,,,0.018000000000,-0.01280
,,,0.018200000000,-0.01360
,,,0.018400000000,-0.01360
,,,0.018600000000,-0.01280
,,,0.018800000000,-0.01440
,,,0.019000000000,-0.01440
,,,0.019200000000,-0.01440
,,,0.019400000000,-0.01360
,,,0.019600000000,-0.01440
,,,0.019800000000,-0.01440
,,,0.020000000000,-0.01440
,,,0.020200000000,-0.01440
,,,0.020400000000,-0.01440
,,,0.020600000000,-0.01360
,,,0.020800000000,-0.01520
,,,0.021000000000,-0.01440
,,,0.021200000000,-0.01520
,,,0.021400000000,-0.01520
,,,0.021600000000,-0.01520
,,,0.021800000000,-0.01440
,,,0.022000000000,-0.01520
,,,0.022200000000,-0.01520
,,,0.022400000000,-0.01600
,,,0.022600000000,-0.01600
,,,0.022800000000,-0.01600
,,,0.023000000000,-0.01680
,,,0.023200000000,-0.01680
,,,0.023400000000,-0.01600
,,,0.023600000000,-0.01600
,,,0.023800000000,-0.01600
,,,0.024000000000,-0.01680
,,,0.024200000000,-0.01680
,,,0.024400000000,-0.01680
,,,0.024600000000,-0.01680
,,,0.024800000000,-0.01680
,,,0.025000000000,-0.01680
,,,0.025200000000,-0.01760
,,,0.025400000000,-0.01600
,,,0.025600000000,-0.01680
,,,0.025800000000,-0.01760
,,,0.026000000000,-0.01680
,,,0.026200000000,-0.01760
,,,0.026400000000,-0.01760
,,,0.026600000000,-0.01760
,,,0.026800000000,-0.01680
,,,0.027000000000,-0.01760
,,,0.027200000000,-0.01760
,,,0.027400000000,-0.01760
,,,0.027600000000,-0.01840
,,,0.027800000000,-0.01680
,,,0.028000000000,-0.01680
,,,0.028200000000,-0.01680
,,,0.028400000000,-0.01680
,,,0.028600000000,-0.01760
,,,0.028800000000,-0.01760
,,,0.029000000000,-0.01760
,,,0.029200000000,-0.01760
,,,0.029400000000,-0.01840
,,,0.029600000000,-0.01680
,,,0.029800000000,-0.01680
,,,0.030000000000,-0.01840
,,,0.030200000000,-0.01760
,,,0.030400000000,-0.01840
,,,0.030600000000,-0.01760
,,,0.030800000000,-0.01840
,,,0.031000000000,-0.01920
,,,0.031200000000,-0.01760
,,,0.031400000000,-0.01760
,,,0.031600000000,-0.01760
,,,0.031800000000,-0.01840
,,,0.032000000000,-0.01680
,,,0.032200000000,-0.01840
,,,0.032400000000,-0.01760
,,,0.032600000000,-0.01680
,,,0.032800000000,-0.01760
,,,0.033000000000,-0.01760
,,,0.033200000000,-0.01760
,,,0.033400000000,-0.01760
,,,0.033600000000,-0.01680
,,,0.033800000000,-0.01760
,,,0.034000000000,-0.01680
,,,0.034200000000,-0.01840
,,,0.034400000000,-0.01680
,,,0.034600000000,-0.01760
,,,0.034800000000,-0.01760
,,,0.035000000000,-0.01760
,,,0.035200000000,-0.01760
,,,0.035400000000,-0.01680
,,,0.035600000000,-0.01680
,,,0.035800000000,-0.01680
,,,0.036000000000,-0.01680
,,,0.036200000000,-0.01680
,,,0.036400000000,-0.01680
,,,0.036600000000,-0.01760
,,,0.036800000000,-0.01680
,,,0.037000000000,-0.01680
,,,0.037200000000,-0.01680
,,,0.037400000000,-0.01600
,,,0.037600000000,-0.01600
,,,0.037800000000,-0.01600
,,,0.038000000000,-0.01600
,,,0.038200000000,-0.01520
,,,0.038400000000,-0.01520
,,,0.038600000000,-0.01520
,,,0.038800000000,-0.01440
,,,0.039000000000,-0.01520
,,,0.039200000000,-0.01600
,,,0.039400000000,-0.01520
,,,0.039600000000,-0.01360
,,,0.039800000000,-0.01440
,,,0.040000000000,-0.01440
,,,0.040200000000,-0.01440
,,,0.040400000000,-0.01440
,,,0.040600000000,-0.01360
,,,0.040800000000,-0.01360
,,,0.041000000000,-0.01440
,,,0.041200000000,-0.01440
,,,0.041400000000,-0.01360
,,,0.041600000000,-0.01280
,,,0.041800000000,-0.01360
,,,0.042000000000,-0.01280
,,,0.042200000000,-0.01280
,,,0.042400000000,-0.01280
,,,0.042600000000,-0.01280
,,,0.042800000000,-0.01280
,,,0.043000000000,-0.01200
,,,0.043200000000,-0.01280
,,,0.043400000000,-0.01120
,,,0.043600000000,-0.01200
,,,0.043800000000,-0.01120
,,,0.044000000000,-0.01200
,,,0.044200000000,-0.01040
,,,0.044400000000,-0.01200
,,,0.044600000000,-0.01200
,,,0.044800000000,-0.01120
,,,0.045000000000,-0.01040
,,,0.045200000000,-0.00960
,,,0.045400000000,-0.01040
,,,0.045600000000,-0.01040
,,,0.045800000000,-0.00880
,,,0.046000000000,-0.00880
,,,0.046200000000,-0.00800
,,,0.046400000000,-0.00880
,,,0.046600000000,-0.00720
,,,0.046800000000,-0.00880
,,,0.047000000000,-0.00800
,,,0.047200000000,-0.00800
,,,0.047400000000,-0.00800
,,,0.047600000000,-0.00720
,,,0.047800000000,-0.00800
,,,0.048000000000,-0.00800
,,,0.048200000000,-0.00640
,,,0.048400000000,-0.00640
,,,0.048600000000,-0.00640
,,,0.048800000000,-0.00640
,,,0.049000000000,-0.00640
,,,0.049200000000,-0.00640
,,,0.049400000000,-0.00560
,,,0.049600000000,-0.00560
,,,0.049800000000,-0.00480
,,,0.050000000000,-0.00480
,,,0.050200000000,-0.00480
,,,0.050400000000,-0.00480
,,,0.050600000000,-0.00320
,,,0.050800000000,-0.00240
,,,0.051000000000,-0.00320
,,,0.051200000000,-0.00320
,,,0.051400000000,-0.00320
,,,0.051600000000,-0.00240
,,,0.051800000000,-0.00320
,,,0.052000000000,-0.00160
,,,0.052200000000,-0.00080
,,,0.052400000000,-0.00080
,,,0.052600000000,-0.00160
,,,0.052800000000,-0.00080
,,,0.053000000000,-0.00160
,,,0.053200000000,0.00000
,,,0.053400000000,0.00000
,,,0.053600000000,0.00000
,,,0.053800000000,0.00000
,,,0.054000000000,0.00080
,,,0.054200000000,0.00160
,,,0.054400000000,0.00160
,,,0.054600000000,0.00080
,,,0.054800000000,0.00080
,,,0.055000000000,0.00160
,,,0.055200000000,0.00320
,,,0.055400000000,0.00320
,,,0.055600000000,0.00320
,,,0.055800000000,0.00320
,,,0.056000000000,0.00240
,,,0.056200000000,0.00320
,,,0.056400000000,0.00320
,,,0.056600000000,0.00400
,,,0.056800000000,0.00400
,,,0.057000000000,0.00480
,,,0.057200000000,0.00400
,,,0.057400000000,0.00480
,,,0.057600000000,0.00480
,,,0.057800000000,0.00560
,,,0.058000000000,0.00560
,,,0.058200000000,0.00560
,,,0.058400000000,0.00560
,,,0.058600000000,0.00560
,,,0.058800000000,0.00640
,,,0.059000000000,0.00720
,,,0.059200000000,0.00720
,,,0.059400000000,0.00640
,,,0.059600000000,0.00800
,,,0.059800000000,0.00800
,,,0.060000000000,0.00720
,,,0.060200000000,0.00800
,,,0.060400000000,0.00880
,,,0.060600000000,0.00800
,,,0.060800000000,0.00800
,,,0.061000000000,0.00960
,,,0.061200000000,0.00800
,,,0.061400000000,0.00880
,,,0.061600000000,0.00960
,,,0.061800000000,0.00960
,,,0.062000000000,0.01040
,,,0.062200000000,0.00960
,,,0.062400000000,0.00960
,,,0.062600000000,0.01040
,,,0.062800000000,0.00960
,,,0.063000000000,0.01040
,,,0.063200000000,0.01040
,,,0.063400000000,0.01200
,,,0.063600000000,0.01200
,,,0.063800000000,0.01120
,,,0.064000000000,0.01200
,,,0.064200000000,0.01200
,,,0.064400000000,0.01280
,,,0.064600000000,0.01120
,,,0.064800000000,0.01200
,,,0.065000000000,0.01200
,,,0.065200000000,0.01280
,,,0.065400000000,0.01280
,,,0.065600000000,0.01360
,,,0.065800000000,0.01360
,,,0.066000000000,0.01360
,,,0.066200000000,0.01280
,,,0.066400000000,0.01440
,,,0.066600000000,0.01440
,,,0.066800000000,0.01360
,,,0.067000000000,0.01440
,,,0.067200000000,0.01440
,,,0.067400000000,0.01520
,,,0.067600000000,0.01520
,,,0.067800000000,0.01520
,,,0.068000000000,0.01600
,,,0.068200000000,0.01520
,,,0.068400000000,0.01520
,,,0.068600000000,0.01600
,,,0.068800000000,0.01600
,,,0.069000000000,0.01680
,,,0.069200000000,0.01600
,,,0.069400000000,0.01680
,,,0.069600000000,0.01680
,,,0.069800000000,0.01600
,,,0.070000000000,0.01680
,,,0.070200000000,0.01680
,,,0.070400000000,0.01680
,,,0.070600000000,0.01680
,,,0.070800000000,0.01760
,,,0.071000000000,0.01760
,,,0.071200000000,0.01680
,,,0.071400000000,0.01840
,,,0.071600000000,0.01760
,,,0.071800000000,0.01760
,,,0.072000000000,0.01840
,,,0.072200000000,0.01680
,,,0.072400000000,0.01840
,,,0.072600000000,0.01680
,,,0.072800000000,0.01760
,,,0.073000000000,0.01840
,,,0.073200000000,0.01760
,,,0.073400000000,0.01760
,,,0.073600000000,0.01840
,,,0.073800000000,0.01760
,,,0.074000000000,0.01840
,,,0.074200000000,0.01840
,,,0.074400000000,0.01840
,,,0.074600000000,0.01760
,,,0.074800000000,0.01840
,,,0.075000000000,0.01840
,,,0.075200000000,0.01920
,,,0.075400000000,0.01840
,,,0.075600000000,0.01840
,,,0.075800000000,0.01840
,,,0.076000000000,0.01920
,,,0.076200000000,0.01840
,,,0.076400000000,0.01840
,,,0.076600000000,0.01920
,,,0.076800000000,0.01840
,,,0.077000000000,0.01840
,,,0.077200000000,0.01920
,,,0.077400000000,0.01920
,,,0.077600000000,0.01920
,,,0.077800000000,0.01920
,,,0.078000000000,0.01840
,,,0.078200000000,0.01840
,,,0.078400000000,0.01840
,,,0.078600000000,0.01840
,,,0.078800000000,0.01920
,,,0.079000000000,0.01920
,,,0.079200000000,0.01840
,,,0.079400000000,0.01920
,,,0.079600000000,0.01840
,,,0.079800000000,0.01920
,,,0.080000000000,0.01920
,,,0.080200000000,0.01920
,,,0.080400000000,0.01840
,,,0.080600000000,0.01920
,,,0.080800000000,0.01920
,,,0.081000000000,0.01840
,,,0.081200000000,0.01840
,,,0.081400000000,0.01920
,,,0.081600000000,0.01920
,,,0.081800000000,0.01920
,,,0.082000000000,0.01840
,,,0.082200000000,0.01840
,,,0.082400000000,0.01840
,,,0.082600000000,0.01840
,,,0.082800000000,0.01920
,,,0.083000000000,0.01840
,,,0.083200000000,0.02000
,,,0.083400000000,0.01840
,,,0.083600000000,0.01840
,,,0.083800000000,0.01760
,,,0.084000000000,0.01760
,,,0.084200000000,0.01760
,,,0.084400000000,0.01760
,,,0.084600000000,0.01840
,,,0.084800000000,0.01760
,,,0.085000000000,0.01760
,,,0.085200000000,0.01840
,,,0.085400000000,0.01760
,,,0.085600000000,0.01600
,,,0.085800000000,0.01760
,,,0.086000000000,0.01760
,,,0.086200000000,0.01600
,,,0.086400000000,0.01680
,,,0.086600000000,0.01760
,,,0.086800000000,0.01600
,,,0.087000000000,0.01680
,,,0.087200000000,0.01680
,,,0.087400000000,0.01680
,,,0.087600000000,0.01600
,,,0.087800000000,0.01600
,,,0.088000000000,0.01600
,,,0.088200000000,0.01600
,,,0.088400000000,0.01600
,,,0.088600000000,0.01600
,,,0.088800000000,0.01520
,,,0.089000000000,0.01440
,,,0.089200000000,0.01520
,,,0.089400000000,0.01440
,,,0.089600000000,0.01520
,,,0.089800000000,0.01440
,,,0.090000000000,0.01360
,,,0.090200000000,0.01360
,,,0.090400000000,0.01520
,,,0.090600000000,0.01360
,,,0.090800000000,0.01280
,,,0.091000000000,0.01360
,,,0.091200000000,0.01200
,,,0.091400000000,0.01280
,,,0.091600000000,0.01280
,,,0.091800000000,0.01280
,,,0.092000000000,0.01200
,,,0.092200000000,0.01200
,,,0.092400000000,0.01200
,,,0.092600000000,0.01120
,,,0.092800000000,0.01200
,,,0.093000000000,0.01120
,,,0.093200000000,0.01200
,,,0.093400000000,0.01120
